age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,response,response_binary,month_int
60,management,married,secondary,no,358,no,no,18,jun,1.23,2,-1,0,unknown,no,0,6.0
37,services,divorced,primary,no,0,yes,no,18,jun,1.28,2,-1,0,unknown,no,0,6.0
60,entrepreneur,married,primary,no,0,no,no,18,jun,3.35,1,-1,0,unknown,no,0,6.0
58,management,married,tertiary,no,5680,no,no,18,jun,1.9,1,-1,0,unknown,no,0,6.0
50,unemployed,married,secondary,no,193,yes,no,18,jun,5.08,6,-1,0,unknown,no,0,6.0
60,retired,married,primary,no,415,no,no,18,jun,0.82,2,-1,0,unknown,no,0,6.0
48,housemaid,divorced,primary,no,2582,no,no,18,jun,0.85,4,-1,0,unknown,no,0,6.0
45,services,single,secondary,no,359,yes,no,18,jun,0.68,8,-1,0,unknown,no,0,6.0
47,technician,divorced,secondary,no,165,no,no,18,jun,1.65,3,-1,0,unknown,no,0,6.0
51,admin.,single,secondary,no,1994,no,no,18,jun,12.85,2,-1,0,unknown,yes,1,6.0
57,housemaid,divorced,primary,no,113,no,no,18,jun,6.3,2,-1,0,unknown,no,0,6.0
57,blue-collar,married,primary,no,1236,no,no,18,jun,2.53,9,-1,0,unknown,no,0,6.0
44,management,divorced,tertiary,no,0,no,no,18,jun,8.18,3,-1,0,unknown,no,0,6.0
38,blue-collar,single,secondary,no,1121,no,no,18,jun,3.38,1,-1,0,unknown,no,0,6.0
38,services,married,secondary,no,393,no,no,18,jun,1.5,3,-1,0,unknown,no,0,6.0
46,blue-collar,married,primary,no,1823,no,no,18,jun,2.25,3,-1,0,unknown,no,0,6.0
44,blue-collar,single,tertiary,no,827,yes,no,18,jun,1.08,4,-1,0,unknown,no,0,6.0
42,housemaid,married,primary,no,1371,no,no,18,jun,2.08,8,-1,0,unknown,no,0,6.0
54,technician,single,tertiary,no,1433,yes,yes,18,jun,0.3,20,-1,0,unknown,no,0,6.0
54,technician,married,secondary,no,1455,yes,no,18,jun,1.5,4,-1,0,unknown,no,0,6.0
59,retired,married,primary,no,1427,no,no,18,jun,2.33,2,-1,0,unknown,no,0,6.0
37,blue-collar,married,primary,no,1104,no,no,18,jun,0.25,8,-1,0,unknown,no,0,6.0
39,housemaid,single,primary,no,1340,no,no,18,jun,1.88,2,-1,0,unknown,no,0,6.0
53,entrepreneur,married,primary,no,-257,yes,yes,18,jun,4.15,5,-1,0,unknown,no,0,6.0
49,services,married,secondary,no,2058,no,no,18,jun,1.37,3,-1,0,unknown,no,0,6.0
32,management,married,tertiary,no,607,yes,no,18,jun,17.67,5,-1,0,unknown,yes,1,6.0
45,management,married,tertiary,no,-687,yes,yes,18,jun,1.53,2,-1,0,unknown,no,0,6.0
36,blue-collar,married,primary,no,946,yes,no,18,jun,4.25,3,-1,0,unknown,no,0,6.0
58,housemaid,married,primary,no,2387,no,no,18,jun,0.92,2,-1,0,unknown,no,0,6.0
42,services,married,secondary,no,3236,no,no,18,jun,8.68,11,-1,0,unknown,no,0,6.0
40,admin.,single,secondary,no,1670,yes,no,18,jun,2.68,2,-1,0,unknown,no,0,6.0
42,blue-collar,married,primary,no,-303,yes,no,18,jun,0.67,3,-1,0,unknown,no,0,6.0
47,services,married,primary,no,504,no,yes,18,jun,2.6,3,-1,0,unknown,no,0,6.0
39,blue-collar,single,primary,no,0,no,no,18,jun,6.25,2,-1,0,unknown,no,0,6.0
52,admin.,married,secondary,no,0,no,no,18,jun,2.68,1,-1,0,unknown,no,0,6.0
57,housemaid,divorced,primary,no,7451,no,no,18,jun,0.72,4,-1,0,unknown,no,0,6.0
36,admin.,married,secondary,no,542,yes,no,18,jun,10.07,6,-1,0,unknown,no,0,6.0
59,blue-collar,married,secondary,no,0,no,no,18,jun,6.13,1,-1,0,unknown,no,0,6.0
44,blue-collar,married,secondary,no,2092,no,yes,18,jun,7.53,1,-1,0,unknown,no,0,6.0
41,blue-collar,married,primary,no,219,no,yes,18,jun,26.23,3,-1,0,unknown,yes,1,6.0
39,admin.,married,secondary,no,0,no,no,19,jun,0.48,11,-1,0,unknown,no,0,6.0
58,blue-collar,married,secondary,no,1826,yes,no,19,jun,0.78,3,-1,0,unknown,no,0,6.0
60,entrepreneur,married,primary,no,987,no,no,19,jun,1.7,13,-1,0,unknown,no,0,6.0
46,other,married,primary,no,110,no,no,19,jun,1.88,14,-1,0,unknown,no,0,6.0
36,blue-collar,married,secondary,no,537,no,no,19,jun,2.67,6,-1,0,unknown,no,0,6.0
48,blue-collar,married,primary,no,649,no,no,19,jun,2.27,2,-1,0,unknown,no,0,6.0
50,blue-collar,married,secondary,no,5,no,no,19,jun,2.83,7,-1,0,unknown,no,0,6.0
44,admin.,single,secondary,no,2524,no,no,19,jun,1.37,1,-1,0,unknown,no,0,6.0
42,technician,married,secondary,no,370,no,no,19,jun,5.03,5,-1,0,unknown,no,0,6.0
50,services,married,secondary,no,748,no,yes,19,jun,2.45,1,-1,0,unknown,no,0,6.0
47,admin.,married,secondary,no,1195,no,no,19,jun,7.52,1,-1,0,unknown,no,0,6.0
41,services,married,secondary,no,7509,no,no,19,jun,9.58,1,-1,0,unknown,no,0,6.0
41,technician,married,secondary,no,1278,no,no,19,jun,8.87,1,-1,0,unknown,no,0,6.0
54,management,married,tertiary,no,4112,no,no,19,jun,1.43,1,-1,0,unknown,no,0,6.0
46,housemaid,married,primary,no,1188,no,no,19,jun,11.25,5,-1,0,unknown,no,0,6.0
59,blue-collar,married,primary,no,4143,no,no,19,jun,2.03,1,-1,0,unknown,no,0,6.0
40,blue-collar,married,primary,no,117,yes,no,19,jun,2.87,3,-1,0,unknown,no,0,6.0
57,unemployed,married,secondary,no,0,no,no,19,jun,1.62,1,-1,0,unknown,no,0,6.0
53,admin.,divorced,secondary,no,-112,no,no,19,jun,6.57,1,-1,0,unknown,no,0,6.0
50,self-employed,married,secondary,no,306,no,no,19,jun,0.62,1,-1,0,unknown,no,0,6.0
39,services,single,tertiary,no,410,no,no,19,jun,4.43,4,-1,0,unknown,no,0,6.0
52,unemployed,divorced,tertiary,no,0,no,no,19,jun,4.95,1,-1,0,unknown,no,0,6.0
51,technician,divorced,secondary,no,107,no,no,19,jun,9.88,1,-1,0,unknown,no,0,6.0
55,blue-collar,married,secondary,no,2010,no,no,19,jun,7.43,1,-1,0,unknown,no,0,6.0
57,retired,single,secondary,no,630,no,no,19,jun,4.6,1,-1,0,unknown,no,0,6.0
50,entrepreneur,single,tertiary,no,0,yes,no,19,jun,10.63,1,-1,0,unknown,no,0,6.0
56,retired,married,primary,no,1906,no,yes,19,jun,0.75,9,-1,0,unknown,no,0,6.0
59,retired,married,secondary,no,1723,no,no,19,jun,1.17,1,-1,0,unknown,no,0,6.0
41,admin.,married,secondary,no,2,yes,no,19,jun,1.07,1,-1,0,unknown,no,0,6.0
45,technician,married,tertiary,no,3626,no,no,19,jun,41.42,2,-1,0,unknown,no,0,6.0
48,entrepreneur,married,tertiary,no,269,yes,no,19,jun,2.48,1,-1,0,unknown,no,0,6.0
54,retired,married,primary,no,1925,no,no,19,jun,5.8,3,-1,0,unknown,no,0,6.0
38,management,married,tertiary,yes,-1007,yes,yes,19,jun,1.18,1,-1,0,unknown,no,0,6.0
50,blue-collar,divorced,primary,no,-232,yes,no,19,jun,2.8,1,-1,0,unknown,no,0,6.0
58,blue-collar,married,primary,no,0,yes,no,19,jun,9.55,1,-1,0,unknown,no,0,6.0
55,blue-collar,married,secondary,no,5874,no,no,19,jun,3.82,1,-1,0,unknown,no,0,6.0
58,retired,married,secondary,no,1463,yes,no,19,jun,7.43,1,-1,0,unknown,no,0,6.0
54,technician,married,secondary,no,415,yes,no,19,jun,0.57,31,-1,0,unknown,no,0,6.0
39,services,married,tertiary,no,16,no,no,19,jun,0.53,1,-1,0,unknown,no,0,6.0
55,technician,married,secondary,no,891,no,no,19,jun,4.47,1,-1,0,unknown,no,0,6.0
41,management,divorced,tertiary,no,1,yes,no,19,jun,4.07,1,-1,0,unknown,no,0,6.0
40,blue-collar,married,secondary,no,3316,no,no,19,jun,1.7,3,-1,0,unknown,no,0,6.0
53,unemployed,divorced,secondary,no,4512,no,no,19,jun,3.38,2,-1,0,unknown,no,0,6.0
58,retired,married,tertiary,no,5087,no,no,19,jun,4.2,1,-1,0,unknown,no,0,6.0
51,admin.,married,secondary,no,884,no,no,19,jun,0.83,1,-1,0,unknown,no,0,6.0
49,technician,married,secondary,no,148,no,no,19,jun,0.22,1,-1,0,unknown,no,0,6.0
58,entrepreneur,married,secondary,no,3,no,no,19,jun,3.13,5,-1,0,unknown,no,0,6.0
37,entrepreneur,married,tertiary,no,678,no,yes,19,jun,6.58,1,-1,0,unknown,no,0,6.0
40,self-employed,married,secondary,no,0,no,no,19,jun,1.02,1,-1,0,unknown,no,0,6.0
55,entrepreneur,married,primary,no,38,no,yes,19,jun,1.05,1,-1,0,unknown,no,0,6.0
55,services,married,secondary,no,477,no,no,19,jun,2.83,1,-1,0,unknown,no,0,6.0
42,blue-collar,married,primary,no,692,no,yes,19,jun,3.45,1,-1,0,unknown,no,0,6.0
43,self-employed,single,tertiary,no,0,no,no,19,jun,2.45,1,-1,0,unknown,no,0,6.0
56,technician,married,tertiary,no,1663,no,no,19,jun,0.37,1,-1,0,unknown,no,0,6.0
49,blue-collar,divorced,secondary,no,848,yes,no,19,jun,1.82,1,-1,0,unknown,no,0,6.0
51,management,divorced,tertiary,no,3415,yes,no,19,jun,11.28,1,-1,0,unknown,no,0,6.0
50,management,married,tertiary,no,4045,no,no,19,jun,2.78,1,-1,0,unknown,no,0,6.0
43,self-employed,married,tertiary,no,4324,yes,no,19,jun,1.75,1,-1,0,unknown,no,0,6.0
41,unemployed,married,primary,no,2636,no,no,19,jun,5.3,1,-1,0,unknown,no,0,6.0
54,services,married,secondary,no,0,no,no,19,jun,3.67,1,-1,0,unknown,no,0,6.0
45,admin.,married,secondary,no,825,no,no,19,jun,2.33,1,-1,0,unknown,no,0,6.0
40,blue-collar,married,secondary,no,273,yes,no,19,jun,18.03,1,-1,0,unknown,no,0,6.0
57,retired,married,secondary,no,712,yes,yes,19,jun,13.73,1,-1,0,unknown,no,0,6.0
39,blue-collar,divorced,secondary,no,37,no,yes,19,jun,4.13,1,-1,0,unknown,no,0,6.0
59,retired,married,primary,no,143,yes,no,19,jun,0.18,1,-1,0,unknown,no,0,6.0
44,management,married,tertiary,no,7177,no,no,19,jun,1.48,2,-1,0,unknown,no,0,6.0
44,blue-collar,single,primary,no,1308,no,yes,19,jun,2.68,1,-1,0,unknown,no,0,6.0
55,services,married,secondary,no,557,no,no,19,jun,0.97,1,-1,0,unknown,no,0,6.0
45,services,divorced,secondary,no,1381,no,no,19,jun,10.88,2,-1,0,unknown,no,0,6.0
59,technician,married,secondary,no,2528,no,yes,19,jun,3.6,1,-1,0,unknown,no,0,6.0
41,technician,divorced,secondary,no,586,yes,no,19,jun,3.72,1,-1,0,unknown,no,0,6.0
40,services,married,secondary,no,1358,no,no,19,jun,1.6,1,-1,0,unknown,no,0,6.0
43,admin.,married,secondary,no,1113,no,no,19,jun,7.95,7,-1,0,unknown,no,0,6.0
50,blue-collar,married,primary,no,1179,no,no,19,jun,0.5,1,-1,0,unknown,no,0,6.0
36,management,divorced,secondary,no,47,no,no,19,jun,2.65,1,-1,0,unknown,no,0,6.0
59,admin.,married,secondary,no,1365,no,no,19,jun,5.45,1,-1,0,unknown,no,0,6.0
40,blue-collar,married,primary,no,607,yes,no,19,jun,7.2,1,-1,0,unknown,no,0,6.0
42,admin.,single,secondary,no,283,yes,no,19,jun,7.43,1,-1,0,unknown,no,0,6.0
46,blue-collar,married,primary,no,1844,no,no,19,jun,0.48,1,-1,0,unknown,no,0,6.0
40,unemployed,single,primary,no,5613,yes,no,19,jun,2.53,2,-1,0,unknown,no,0,6.0
52,entrepreneur,divorced,secondary,no,302,no,no,19,jun,2.82,2,-1,0,unknown,no,0,6.0
37,admin.,single,secondary,no,124,yes,no,19,jun,10.58,3,-1,0,unknown,no,0,6.0
52,unemployed,married,primary,no,425,no,no,19,jun,2.03,1,-1,0,unknown,no,0,6.0
48,blue-collar,married,primary,no,343,no,no,19,jun,2.27,1,-1,0,unknown,no,0,6.0
42,blue-collar,single,primary,no,1401,yes,no,19,jun,1.15,1,-1,0,unknown,no,0,6.0
37,blue-collar,married,primary,no,0,yes,no,19,jun,2.15,3,-1,0,unknown,no,0,6.0
46,unemployed,married,primary,no,641,yes,no,19,jun,3.35,1,-1,0,unknown,no,0,6.0
41,blue-collar,divorced,secondary,no,3622,no,no,19,jun,18.92,4,-1,0,unknown,yes,1,6.0
45,blue-collar,married,primary,no,351,yes,no,19,jun,1.1,1,-1,0,unknown,no,0,6.0
57,admin.,single,secondary,no,5768,yes,no,19,jun,8.53,1,-1,0,unknown,yes,1,6.0
57,blue-collar,divorced,secondary,no,1795,yes,no,19,jun,13.63,1,-1,0,unknown,no,0,6.0
35,self-employed,married,tertiary,no,1833,no,no,19,jun,2.3,1,-1,0,unknown,no,0,6.0
52,management,married,tertiary,no,3737,yes,no,19,jun,9.57,4,-1,0,unknown,no,0,6.0
56,admin.,married,secondary,no,6005,yes,no,19,jun,0.73,6,-1,0,unknown,no,0,6.0
37,blue-collar,married,primary,no,253,yes,no,19,jun,2.42,2,-1,0,unknown,no,0,6.0
41,unemployed,divorced,secondary,no,271,yes,no,19,jun,3.27,2,-1,0,unknown,no,0,6.0
48,services,married,secondary,no,334,no,yes,19,jun,4.5,2,-1,0,unknown,no,0,6.0
54,blue-collar,married,primary,no,211,no,no,19,jun,3.33,2,-1,0,unknown,no,0,6.0
56,retired,married,secondary,yes,101,no,yes,19,jun,5.5,1,-1,0,unknown,no,0,6.0
41,admin.,divorced,secondary,no,256,no,no,19,jun,1.52,1,-1,0,unknown,no,0,6.0
51,management,married,secondary,no,2604,no,no,19,jun,1.07,1,-1,0,unknown,no,0,6.0
35,management,single,tertiary,no,2808,yes,no,19,jun,3.68,12,-1,0,unknown,no,0,6.0
40,admin.,married,secondary,no,1,no,no,19,jun,1.4,3,-1,0,unknown,no,0,6.0
48,self-employed,married,primary,no,1204,yes,no,19,jun,0.88,1,-1,0,unknown,no,0,6.0
47,retired,divorced,secondary,no,0,no,no,19,jun,2.35,1,-1,0,unknown,no,0,6.0
56,blue-collar,married,secondary,no,771,yes,yes,19,jun,4.23,1,-1,0,unknown,no,0,6.0
55,retired,divorced,secondary,no,1580,no,yes,19,jun,16.78,1,-1,0,unknown,yes,1,6.0
52,blue-collar,married,primary,no,1409,yes,no,19,jun,3.73,1,-1,0,unknown,no,0,6.0
52,blue-collar,divorced,primary,no,2800,no,no,19,jun,2.48,1,-1,0,unknown,no,0,6.0
46,blue-collar,divorced,primary,no,1712,no,no,19,jun,1.83,1,-1,0,unknown,no,0,6.0
56,unemployed,married,secondary,no,216,no,no,19,jun,1.28,1,-1,0,unknown,no,0,6.0
38,blue-collar,married,primary,no,2322,no,no,19,jun,3.45,1,-1,0,unknown,no,0,6.0
41,blue-collar,divorced,secondary,no,1,no,yes,19,jun,4.82,1,-1,0,unknown,no,0,6.0
53,services,married,secondary,no,2774,no,yes,19,jun,3.22,1,-1,0,unknown,no,0,6.0
40,blue-collar,married,primary,no,2132,no,no,19,jun,2.38,1,-1,0,unknown,no,0,6.0
55,unemployed,single,primary,no,10183,no,no,19,jun,1.77,1,-1,0,unknown,no,0,6.0
47,housemaid,married,primary,no,823,no,no,19,jun,3.18,3,-1,0,unknown,no,0,6.0
42,admin.,married,secondary,no,0,no,no,19,jun,6.17,1,-1,0,unknown,no,0,6.0
54,retired,married,secondary,no,6449,no,no,19,jun,8.12,1,-1,0,unknown,no,0,6.0
49,blue-collar,married,primary,no,98,no,yes,19,jun,8.9,1,-1,0,unknown,no,0,6.0
49,entrepreneur,married,primary,no,563,no,no,19,jun,1.4,1,-1,0,unknown,no,0,6.0
47,unemployed,married,secondary,no,0,no,no,19,jun,4.73,1,-1,0,unknown,no,0,6.0
51,entrepreneur,married,primary,no,4711,no,no,19,jun,4.22,1,-1,0,unknown,no,0,6.0
46,blue-collar,married,secondary,no,1120,no,yes,19,jun,13.1,1,-1,0,unknown,no,0,6.0
59,entrepreneur,married,primary,no,0,no,no,19,jun,3.98,1,-1,0,unknown,no,0,6.0
38,unemployed,married,primary,no,338,no,no,19,jun,3.65,2,-1,0,unknown,no,0,6.0
39,housemaid,married,tertiary,no,4,yes,yes,19,jun,3.08,1,-1,0,unknown,no,0,6.0
58,services,married,secondary,no,5087,no,no,19,jun,2.25,1,-1,0,unknown,no,0,6.0
41,technician,married,tertiary,no,-378,yes,yes,19,jun,4.2,2,-1,0,unknown,no,0,6.0
45,management,married,tertiary,no,9711,no,no,19,jun,6.93,3,-1,0,unknown,no,0,6.0
36,services,married,secondary,no,3972,yes,yes,19,jun,0.53,1,-1,0,unknown,no,0,6.0
46,blue-collar,divorced,secondary,no,2441,no,no,19,jun,3.62,2,-1,0,unknown,no,0,6.0
56,self-employed,married,tertiary,no,411,no,no,19,jun,2.42,4,-1,0,unknown,no,0,6.0
24,technician,married,secondary,no,691,yes,no,19,jun,1.55,2,-1,0,unknown,no,0,6.0
51,blue-collar,married,primary,no,1938,no,no,19,jun,1.02,1,-1,0,unknown,no,0,6.0
29,blue-collar,married,secondary,no,508,yes,yes,19,jun,4.37,5,-1,0,unknown,no,0,6.0
51,management,married,tertiary,no,3134,no,no,19,jun,1.53,3,-1,0,unknown,no,0,6.0
53,technician,married,secondary,no,1319,no,no,19,jun,21.97,3,-1,0,unknown,yes,1,6.0
23,technician,single,secondary,no,-782,yes,yes,19,jun,3.28,10,-1,0,unknown,no,0,6.0
47,technician,divorced,secondary,no,5735,no,no,19,jun,4.7,4,-1,0,unknown,no,0,6.0
55,housemaid,married,primary,no,2152,no,no,19,jun,15.37,2,-1,0,unknown,yes,1,6.0
52,entrepreneur,married,tertiary,no,0,no,no,19,jun,2.72,3,-1,0,unknown,no,0,6.0
50,entrepreneur,married,secondary,no,1857,no,yes,19,jun,0.43,2,-1,0,unknown,no,0,6.0
37,admin.,married,secondary,no,0,no,yes,19,jun,2.93,2,-1,0,unknown,no,0,6.0
39,services,married,secondary,no,2843,yes,no,19,jun,9.75,1,-1,0,unknown,yes,1,6.0
53,admin.,married,secondary,no,2955,no,no,19,jun,10.08,1,-1,0,unknown,no,0,6.0
20,admin.,single,secondary,no,66,yes,no,19,jun,1.25,2,-1,0,unknown,no,0,6.0
38,technician,married,secondary,no,634,no,no,19,jun,3.52,2,-1,0,unknown,no,0,6.0
36,management,married,tertiary,no,1352,no,no,19,jun,33.8,1,-1,0,unknown,yes,1,6.0
57,unemployed,married,tertiary,no,209,no,no,19,jun,7.55,1,-1,0,unknown,no,0,6.0
28,blue-collar,married,primary,no,237,yes,no,19,jun,8.3,7,-1,0,unknown,no,0,6.0
40,services,married,primary,no,2469,no,yes,19,jun,3.37,2,-1,0,unknown,no,0,6.0
50,blue-collar,married,primary,no,59,no,no,19,jun,3.07,1,-1,0,unknown,no,0,6.0
55,blue-collar,married,primary,no,5109,no,no,19,jun,0.92,1,-1,0,unknown,no,0,6.0
40,entrepreneur,married,tertiary,yes,0,no,no,19,jun,15.87,4,-1,0,unknown,yes,1,6.0
55,retired,married,primary,no,868,no,no,19,jun,3.45,1,-1,0,unknown,no,0,6.0
36,blue-collar,single,secondary,no,0,no,no,19,jun,3.97,1,-1,0,unknown,no,0,6.0
53,retired,married,primary,no,828,yes,no,19,jun,3.87,1,-1,0,unknown,no,0,6.0
38,technician,single,secondary,no,207,no,no,19,jun,1.27,2,-1,0,unknown,no,0,6.0
35,technician,single,secondary,no,23,yes,no,19,jun,1.88,2,-1,0,unknown,no,0,6.0
44,blue-collar,married,secondary,no,17,yes,no,19,jun,2.55,14,-1,0,unknown,no,0,6.0
54,retired,married,secondary,no,3846,yes,yes,19,jun,3.6,2,-1,0,unknown,no,0,6.0
39,admin.,single,secondary,no,0,no,yes,19,jun,2.37,1,-1,0,unknown,no,0,6.0
54,housemaid,married,primary,no,774,no,no,19,jun,4.83,1,-1,0,unknown,no,0,6.0
39,entrepreneur,married,tertiary,no,6495,no,no,19,jun,4.67,3,-1,0,unknown,no,0,6.0
52,admin.,married,secondary,no,422,no,no,19,jun,9.32,1,-1,0,unknown,no,0,6.0
51,blue-collar,married,primary,no,91,no,yes,19,jun,6.13,2,-1,0,unknown,no,0,6.0
56,admin.,married,secondary,no,5310,no,no,19,jun,1.23,1,-1,0,unknown,no,0,6.0
52,retired,married,secondary,no,1282,no,no,19,jun,2.47,5,-1,0,unknown,no,0,6.0
55,housemaid,married,primary,no,1537,no,no,19,jun,5.98,1,-1,0,unknown,no,0,6.0
44,blue-collar,married,primary,no,1669,no,no,19,jun,1.07,2,-1,0,unknown,no,0,6.0
59,retired,married,primary,no,1115,no,no,19,jun,13.9,1,-1,0,unknown,yes,1,6.0
36,admin.,married,secondary,no,4280,no,no,19,jun,3.78,6,-1,0,unknown,no,0,6.0
57,technician,married,secondary,no,1070,no,no,19,jun,1.22,1,-1,0,unknown,no,0,6.0
37,admin.,divorced,secondary,no,796,no,no,19,jun,1.73,1,-1,0,unknown,no,0,6.0
57,technician,married,secondary,no,461,yes,no,19,jun,1.15,2,-1,0,unknown,no,0,6.0
43,blue-collar,divorced,secondary,no,1138,no,no,19,jun,1.08,1,-1,0,unknown,no,0,6.0
39,other,married,primary,no,2860,no,no,19,jun,2.22,1,-1,0,unknown,no,0,6.0
56,technician,married,secondary,no,2558,no,no,19,jun,4.8,1,-1,0,unknown,no,0,6.0
55,blue-collar,divorced,primary,no,0,no,no,19,jun,2.0,1,-1,0,unknown,no,0,6.0
49,management,married,tertiary,no,3022,no,no,19,jun,0.63,1,-1,0,unknown,no,0,6.0
38,blue-collar,single,secondary,no,48,no,no,19,jun,0.72,3,-1,0,unknown,no,0,6.0
41,housemaid,married,secondary,no,876,no,no,19,jun,1.3,1,-1,0,unknown,no,0,6.0
46,housemaid,divorced,primary,no,148,no,no,19,jun,2.77,1,-1,0,unknown,no,0,6.0
47,services,married,secondary,no,759,yes,no,19,jun,0.5,2,-1,0,unknown,no,0,6.0
36,admin.,married,secondary,no,4011,no,no,19,jun,0.17,16,-1,0,unknown,no,0,6.0
36,self-employed,single,tertiary,no,1923,no,no,19,jun,3.65,1,-1,0,unknown,no,0,6.0
48,services,divorced,primary,no,-110,no,yes,19,jun,2.73,2,-1,0,unknown,no,0,6.0
52,admin.,divorced,secondary,no,98,no,yes,19,jun,2.47,1,-1,0,unknown,no,0,6.0
37,admin.,married,secondary,no,313,yes,no,19,jun,0.18,7,-1,0,unknown,no,0,6.0
36,blue-collar,married,primary,no,-453,yes,no,19,jun,2.17,1,-1,0,unknown,no,0,6.0
51,unemployed,married,secondary,no,-267,no,yes,19,jun,3.47,2,-1,0,unknown,no,0,6.0
59,housemaid,married,primary,no,1071,no,no,19,jun,2.33,1,-1,0,unknown,no,0,6.0
41,blue-collar,single,tertiary,no,6025,no,no,19,jun,9.32,1,-1,0,unknown,no,0,6.0
57,retired,married,secondary,no,2020,no,no,19,jun,1.55,4,-1,0,unknown,no,0,6.0
42,services,divorced,secondary,no,241,yes,no,19,jun,6.75,2,-1,0,unknown,no,0,6.0
45,management,married,tertiary,no,-52,yes,no,19,jun,3.37,1,-1,0,unknown,no,0,6.0
39,blue-collar,single,secondary,no,1986,no,yes,19,jun,6.12,1,-1,0,unknown,no,0,6.0
55,technician,married,primary,no,202,no,yes,19,jun,1.0,1,-1,0,unknown,no,0,6.0
36,services,married,secondary,no,472,yes,no,19,jun,16.95,1,-1,0,unknown,no,0,6.0
43,other,married,tertiary,no,1937,no,no,19,jun,6.42,1,-1,0,unknown,no,0,6.0
48,self-employed,married,primary,no,3062,no,no,19,jun,3.95,5,-1,0,unknown,no,0,6.0
53,services,married,secondary,no,76,yes,no,19,jun,3.95,2,-1,0,unknown,no,0,6.0
28,technician,single,secondary,no,593,yes,no,19,jun,3.37,1,-1,0,unknown,no,0,6.0
28,blue-collar,married,primary,no,182,yes,no,19,jun,2.55,1,-1,0,unknown,no,0,6.0
25,student,single,secondary,no,722,yes,no,19,jun,2.87,1,-1,0,unknown,no,0,6.0
38,self-employed,divorced,secondary,no,2674,yes,no,19,jun,2.72,2,-1,0,unknown,no,0,6.0
51,management,divorced,secondary,no,2843,yes,no,19,jun,1.62,2,-1,0,unknown,no,0,6.0
28,blue-collar,single,primary,no,2340,yes,no,19,jun,6.65,1,-1,0,unknown,no,0,6.0
26,blue-collar,married,primary,no,-157,yes,no,19,jun,1.0,1,-1,0,unknown,no,0,6.0
26,blue-collar,married,secondary,no,1028,yes,yes,19,jun,7.18,1,-1,0,unknown,no,0,6.0
54,retired,divorced,primary,no,52,no,no,19,jun,3.07,3,-1,0,unknown,no,0,6.0
29,technician,married,secondary,no,7836,yes,no,19,jun,2.58,1,-1,0,unknown,no,0,6.0
52,retired,divorced,tertiary,no,-309,yes,no,19,jun,8.33,2,-1,0,unknown,yes,1,6.0
50,services,married,secondary,no,3374,no,no,19,jun,0.45,2,-1,0,unknown,no,0,6.0
44,entrepreneur,married,secondary,no,168,no,no,19,jun,2.78,2,-1,0,unknown,no,0,6.0
37,management,married,secondary,no,121,no,yes,19,jun,1.48,2,-1,0,unknown,no,0,6.0
39,services,single,secondary,no,2453,no,no,19,jun,1.53,2,-1,0,unknown,no,0,6.0
28,technician,single,tertiary,no,940,yes,no,19,jun,4.93,1,-1,0,unknown,no,0,6.0
29,admin.,single,secondary,no,613,yes,no,19,jun,12.98,1,-1,0,unknown,no,0,6.0
47,entrepreneur,married,secondary,no,0,no,no,19,jun,9.38,2,-1,0,unknown,no,0,6.0
38,blue-collar,married,secondary,no,1403,no,no,19,jun,2.43,2,-1,0,unknown,no,0,6.0
35,management,single,tertiary,no,250,no,no,19,jun,1.53,2,-1,0,unknown,no,0,6.0
40,blue-collar,married,primary,no,-108,yes,no,19,jun,2.48,3,-1,0,unknown,no,0,6.0
48,technician,married,secondary,no,7,no,no,19,jun,5.9,7,-1,0,unknown,no,0,6.0
47,admin.,married,secondary,no,4923,no,no,19,jun,2.02,3,-1,0,unknown,no,0,6.0
40,management,married,tertiary,no,20,yes,no,19,jun,1.77,2,-1,0,unknown,no,0,6.0
41,entrepreneur,married,tertiary,no,5736,yes,yes,19,jun,2.27,2,-1,0,unknown,no,0,6.0
26,technician,single,secondary,no,-859,yes,no,19,jun,4.95,1,-1,0,unknown,no,0,6.0
25,blue-collar,married,secondary,no,1782,yes,no,19,jun,9.15,1,-1,0,unknown,no,0,6.0
28,blue-collar,married,secondary,no,1331,yes,yes,19,jun,4.45,2,-1,0,unknown,no,0,6.0
35,unemployed,married,secondary,no,2228,no,no,19,jun,7.68,2,-1,0,unknown,no,0,6.0
38,admin.,single,secondary,no,435,no,no,19,jun,1.95,2,-1,0,unknown,no,0,6.0
29,admin.,single,secondary,no,732,yes,no,19,jun,6.82,1,-1,0,unknown,no,0,6.0
23,admin.,married,secondary,no,299,yes,no,19,jun,1.73,1,-1,0,unknown,no,0,6.0
55,housemaid,married,primary,no,136,yes,no,19,jun,0.25,10,-1,0,unknown,no,0,6.0
61,other,married,tertiary,no,50,no,no,19,jun,3.6,2,-1,0,unknown,no,0,6.0
29,entrepreneur,married,secondary,no,0,yes,no,19,jun,3.52,1,-1,0,unknown,no,0,6.0
